Partner ID,Week Start,Active_Days,Consistency Bonus,Month
830012,2019-01-21,7,10,2019-01
830012,2019-01-28,7,10,2019-01
830012,2019-02-04,7,10,2019-02
830012,2019-02-11,7,10,2019-02
830012,2019-02-18,7,10,2019-02
830012,2019-02-25,7,10,2019-02
830012,2019-03-04,7,10,2019-03
830012,2019-03-11,1,0,2019-03
830012,2019-03-25,4,0,2019-03
830012,2019-04-01,7,10,2019-04
830012,2019-04-08,1,0,2019-04
830198,2019-01-21,3,0,2019-01
830198,2019-01-28,5,10,2019-01
830198,2019-02-04,5,10,2019-02
830198,2019-02-11,3,0,2019-02
830198,2019-02-18,5,10,2019-02
830198,2019-02-25,3,0,2019-02
830198,2019-03-04,4,0,2019-03
830198,2019-03-11,7,10,2019-03
830198,2019-03-18,1,0,2019-03
830198,2019-03-25,3,0,2019-03
830198,2019-04-01,5,10,2019-04
840918,2019-01-14,4,0,2019-01
840918,2019-01-21,1,0,2019-01
840918,2019-02-04,6,10,2019-02
840918,2019-02-11,3,0,2019-02
841373,2018-12-31,1,0,2018-12
841373,2019-01-14,1,0,2019-01
841443,2019-01-07,3,0,2019-01
841443,2019-01-14,5,10,2019-01
841443,2019-01-21,3,0,2019-01
841443,2019-01-28,2,0,2019-01
841443,2019-04-08,3,0,2019-04
841443,2019-04-15,6,10,2019-04
841443,2019-04-22,5,10,2019-04
841443,2019-04-29,2,0,2019-04
841617,2018-12-31,5,10,2018-12
841617,2019-01-07,7,10,2019-01
841617,2019-01-14,4,0,2019-01
841617,2019-01-21,4,0,2019-01
841617,2019-01-28,5,10,2019-01
841617,2019-02-04,4,0,2019-02
841617,2019-02-11,6,10,2019-02
841617,2019-02-18,4,0,2019-02
841617,2019-02-25,5,10,2019-02
841617,2019-03-04,2,0,2019-03
841617,2019-03-18,2,0,2019-03
841617,2019-03-25,6,10,2019-03
841617,2019-04-01,1,0,2019-04
842165,2019-01-28,1,0,2019-01
842165,2019-02-04,3,0,2019-02
842165,2019-03-25,1,0,2019-03
842165,2019-04-29,1,0,2019-04
842661,2019-04-15,2,0,2019-04
842661,2019-04-22,2,0,2019-04
846255,2019-01-07,4,0,2019-01
846255,2019-01-14,3,0,2019-01
846255,2019-01-21,2,0,2019-01
846576,2018-12-31,2,0,2018-12
846576,2019-01-07,4,0,2019-01
846576,2019-02-04,6,10,2019-02
846576,2019-02-11,6,10,2019-02
846576,2019-02-18,7,10,2019-02
846576,2019-02-25,7,10,2019-02
846576,2019-03-04,7,10,2019-03
846576,2019-03-11,6,10,2019-03
846576,2019-03-18,2,0,2019-03
846576,2019-03-25,5,10,2019-03
846576,2019-04-01,1,0,2019-04
846576,2019-04-22,6,10,2019-04
846576,2019-04-29,2,0,2019-04
846593,2019-01-07,1,0,2019-01
846593,2019-01-28,2,0,2019-01
846593,2019-04-08,1,0,2019-04
846808,2019-04-22,2,0,2019-04
846808,2019-04-29,1,0,2019-04
851328,2019-01-07,3,0,2019-01
851553,2018-12-31,6,10,2018-12
851553,2019-01-07,7,10,2019-01
851553,2019-01-14,5,10,2019-01
851553,2019-01-21,1,0,2019-01
851553,2019-01-28,4,0,2019-01
851553,2019-02-04,6,10,2019-02
851553,2019-02-11,6,10,2019-02
851553,2019-02-18,6,10,2019-02
851553,2019-02-25,7,10,2019-02
851553,2019-03-04,7,10,2019-03
851553,2019-03-11,5,10,2019-03
851553,2019-03-18,2,0,2019-03
851553,2019-03-25,7,10,2019-03
851553,2019-04-01,7,10,2019-04
851553,2019-04-08,2,0,2019-04
851553,2019-04-15,4,0,2019-04
851553,2019-04-22,7,10,2019-04
851553,2019-04-29,1,0,2019-04
852846,2018-12-31,5,10,2018-12
852846,2019-01-07,6,10,2019-01
852846,2019-01-14,6,10,2019-01
852846,2019-01-21,3,0,2019-01
852846,2019-01-28,4,0,2019-01
852846,2019-02-04,3,0,2019-02
852846,2019-02-11,6,10,2019-02
852846,2019-02-18,6,10,2019-02
852846,2019-02-25,3,0,2019-02
852846,2019-03-18,6,10,2019-03
852846,2019-03-25,4,0,2019-03
852846,2019-04-01,4,0,2019-04
852877,2018-12-31,5,10,2018-12
852877,2019-01-07,5,10,2019-01
852877,2019-01-14,5,10,2019-01
852877,2019-01-21,3,0,2019-01
852877,2019-01-28,4,0,2019-01
852877,2019-02-04,3,0,2019-02
852877,2019-02-18,5,10,2019-02
852877,2019-02-25,7,10,2019-02
852877,2019-03-18,5,10,2019-03
852877,2019-03-25,6,10,2019-03
852877,2019-04-01,1,0,2019-04
852877,2019-04-08,3,0,2019-04
852877,2019-04-15,5,10,2019-04
852877,2019-04-22,3,0,2019-04
852877,2019-04-29,1,0,2019-04
853211,2018-12-31,1,0,2018-12
853211,2019-01-07,7,10,2019-01
853211,2019-01-14,2,0,2019-01
853211,2019-01-21,4,0,2019-01
853211,2019-01-28,7,10,2019-01
853211,2019-02-04,7,10,2019-02
853211,2019-02-11,5,10,2019-02
853211,2019-02-18,1,0,2019-02
853211,2019-04-01,1,0,2019-04
853211,2019-04-08,7,10,2019-04
853211,2019-04-15,6,10,2019-04
853211,2019-04-22,7,10,2019-04
853211,2019-04-29,2,0,2019-04
853290,2019-01-14,2,0,2019-01
853290,2019-01-21,3,0,2019-01
853290,2019-01-28,5,10,2019-01
853290,2019-02-04,6,10,2019-02
853290,2019-02-11,5,10,2019-02
853290,2019-02-18,6,10,2019-02
853290,2019-02-25,4,0,2019-02
853290,2019-03-04,6,10,2019-03
853290,2019-03-11,5,10,2019-03
853290,2019-03-18,6,10,2019-03
853290,2019-03-25,2,0,2019-03
853290,2019-04-01,2,0,2019-04
853290,2019-04-29,2,0,2019-04
853600,2018-12-31,6,10,2018-12
853600,2019-01-07,4,0,2019-01
853600,2019-01-28,4,0,2019-01
853600,2019-02-04,4,0,2019-02
853602,2018-12-31,4,0,2018-12
853602,2019-01-07,7,10,2019-01
853602,2019-01-14,7,10,2019-01
853602,2019-01-21,6,10,2019-01
853602,2019-01-28,2,0,2019-01
862151,2019-01-14,7,10,2019-01
862151,2019-01-21,6,10,2019-01
862151,2019-01-28,6,10,2019-01
862151,2019-02-04,7,10,2019-02
862151,2019-02-11,5,10,2019-02
862151,2019-02-18,6,10,2019-02
862151,2019-02-25,6,10,2019-02
862151,2019-03-04,6,10,2019-03
862151,2019-03-11,3,0,2019-03
862151,2019-03-18,3,0,2019-03
862151,2019-03-25,7,10,2019-03
862151,2019-04-01,4,0,2019-04
862151,2019-04-08,3,0,2019-04
862162,2018-12-31,4,0,2018-12
862162,2019-01-07,5,10,2019-01
862162,2019-01-14,7,10,2019-01
862162,2019-01-28,2,0,2019-01
862162,2019-02-04,6,10,2019-02
862162,2019-02-11,7,10,2019-02
862162,2019-02-18,7,10,2019-02
862162,2019-02-25,2,0,2019-02
862367,2018-12-31,3,0,2018-12
862367,2019-01-07,5,10,2019-01
862367,2019-01-14,6,10,2019-01
862367,2019-01-21,2,0,2019-01
862367,2019-01-28,6,10,2019-01
862367,2019-02-04,6,10,2019-02
862367,2019-02-11,7,10,2019-02
862367,2019-02-18,5,10,2019-02
862367,2019-02-25,6,10,2019-02
862367,2019-03-04,7,10,2019-03
862367,2019-03-11,7,10,2019-03
862367,2019-03-18,2,0,2019-03
862367,2019-03-25,2,0,2019-03
862465,2018-12-31,3,0,2018-12
862465,2019-01-07,4,0,2019-01
862465,2019-01-14,7,10,2019-01
862465,2019-01-21,4,0,2019-01
862801,2018-12-31,1,0,2018-12
862801,2019-01-14,6,10,2019-01
862801,2019-01-21,4,0,2019-01
862801,2019-01-28,6,10,2019-01
862801,2019-02-04,2,0,2019-02
863275,2018-12-31,1,0,2018-12
863275,2019-01-07,1,0,2019-01
863275,2019-01-14,6,10,2019-01
863275,2019-01-21,4,0,2019-01
863275,2019-01-28,6,10,2019-01
863275,2019-02-04,6,10,2019-02
863275,2019-02-11,2,0,2019-02
863275,2019-02-25,6,10,2019-02
863275,2019-03-04,6,10,2019-03
863275,2019-03-11,5,10,2019-03
863275,2019-03-18,4,0,2019-03
863275,2019-03-25,7,10,2019-03
863275,2019-04-01,7,10,2019-04
863275,2019-04-08,5,10,2019-04
863275,2019-04-22,5,10,2019-04
863275,2019-04-29,2,0,2019-04
863476,2018-12-31,6,10,2018-12
863476,2019-01-07,4,0,2019-01
863476,2019-01-14,6,10,2019-01
863476,2019-01-21,6,10,2019-01
863476,2019-01-28,3,0,2019-01
863476,2019-02-11,6,10,2019-02
863476,2019-02-18,6,10,2019-02
863476,2019-02-25,5,10,2019-02
863476,2019-03-04,6,10,2019-03
863476,2019-03-11,6,10,2019-03
863476,2019-03-18,5,10,2019-03
863476,2019-03-25,7,10,2019-03
863476,2019-04-01,4,0,2019-04
863476,2019-04-08,5,10,2019-04
863476,2019-04-15,4,0,2019-04
863578,2019-01-14,2,0,2019-01
863707,2018-12-31,6,10,2018-12
863707,2019-01-07,5,10,2019-01
863707,2019-02-04,2,0,2019-02
863707,2019-02-11,7,10,2019-02
863707,2019-02-18,5,10,2019-02
863707,2019-02-25,5,10,2019-02
863707,2019-03-04,3,0,2019-03
863707,2019-03-11,5,10,2019-03
863707,2019-03-25,7,10,2019-03
863707,2019-04-01,3,0,2019-04
863707,2019-04-08,7,10,2019-04
863707,2019-04-15,2,0,2019-04
880440,2019-01-28,1,0,2019-01
880440,2019-02-04,1,0,2019-02
880681,2019-01-14,4,0,2019-01
880681,2019-01-28,5,10,2019-01
880681,2019-02-04,6,10,2019-02
880681,2019-02-11,4,0,2019-02
880681,2019-03-11,1,0,2019-03
880681,2019-03-18,1,0,2019-03
880690,2019-01-07,6,10,2019-01
880690,2019-01-14,4,0,2019-01
880690,2019-01-28,1,0,2019-01
880690,2019-02-11,4,0,2019-02
880778,2018-12-31,6,10,2018-12
880778,2019-01-07,7,10,2019-01
880778,2019-01-28,6,10,2019-01
880778,2019-02-04,7,10,2019-02
880778,2019-02-11,7,10,2019-02
880778,2019-02-18,7,10,2019-02
880778,2019-02-25,7,10,2019-02
880778,2019-03-04,7,10,2019-03
880778,2019-03-11,1,0,2019-03
880778,2019-03-25,2,0,2019-03
880778,2019-04-01,7,10,2019-04
880778,2019-04-08,7,10,2019-04
880778,2019-04-15,4,0,2019-04
880778,2019-04-22,6,10,2019-04
880778,2019-04-29,2,0,2019-04
880833,2019-02-04,6,10,2019-02
880833,2019-02-11,4,0,2019-02
880833,2019-02-18,5,10,2019-02
880833,2019-02-25,3,0,2019-02
880877,2019-01-21,2,0,2019-01
880877,2019-01-28,3,0,2019-01
880877,2019-03-04,6,10,2019-03
880877,2019-03-11,2,0,2019-03
880877,2019-03-18,7,10,2019-03
880877,2019-03-25,7,10,2019-03
880877,2019-04-01,5,10,2019-04
880877,2019-04-08,3,0,2019-04
880877,2019-04-15,5,10,2019-04
880877,2019-04-22,7,10,2019-04
880877,2019-04-29,2,0,2019-04
881078,2019-02-11,1,0,2019-02
881090,2019-01-07,1,0,2019-01
881281,2019-01-21,1,0,2019-01
881281,2019-02-11,4,0,2019-02
881281,2019-02-18,4,0,2019-02
882419,2018-12-31,5,10,2018-12
882419,2019-01-07,5,10,2019-01
882419,2019-01-14,5,10,2019-01
882419,2019-01-21,4,0,2019-01
882419,2019-01-28,7,10,2019-01
882419,2019-02-04,7,10,2019-02
882419,2019-02-11,7,10,2019-02
882419,2019-02-18,7,10,2019-02
882419,2019-02-25,6,10,2019-02
882419,2019-03-04,7,10,2019-03
882419,2019-03-11,7,10,2019-03
882419,2019-03-18,6,10,2019-03
882419,2019-03-25,7,10,2019-03
882419,2019-04-01,5,10,2019-04
882419,2019-04-08,7,10,2019-04
882419,2019-04-15,6,10,2019-04
882419,2019-04-22,7,10,2019-04
882419,2019-04-29,2,0,2019-04
885699,2019-01-28,2,0,2019-01
885906,2018-12-31,6,10,2018-12
885906,2019-01-07,7,10,2019-01
885906,2019-01-14,6,10,2019-01
885906,2019-01-21,5,10,2019-01
885906,2019-01-28,7,10,2019-01
885906,2019-02-04,5,10,2019-02
885906,2019-02-11,6,10,2019-02
885906,2019-02-18,4,0,2019-02
885906,2019-02-25,2,0,2019-02
885906,2019-03-04,2,0,2019-03
886027,2019-01-07,2,0,2019-01
886027,2019-01-14,3,0,2019-01
886027,2019-01-21,1,0,2019-01
886027,2019-01-28,2,0,2019-01
886027,2019-02-04,2,0,2019-02
886027,2019-02-18,2,0,2019-02
886027,2019-02-25,7,10,2019-02
886027,2019-03-04,2,0,2019-03
886027,2019-03-11,2,0,2019-03
886027,2019-03-18,7,10,2019-03
886027,2019-03-25,1,0,2019-03
886027,2019-04-01,2,0,2019-04
886027,2019-04-08,6,10,2019-04
886027,2019-04-15,6,10,2019-04
886027,2019-04-22,6,10,2019-04
886027,2019-04-29,2,0,2019-04
886305,2018-12-31,1,0,2018-12
886305,2019-01-14,3,0,2019-01
886305,2019-02-18,1,0,2019-02
886305,2019-02-25,3,0,2019-02
886434,2018-12-31,2,0,2018-12
886434,2019-01-07,6,10,2019-01
886434,2019-01-14,7,10,2019-01
886434,2019-01-21,5,10,2019-01
886434,2019-01-28,2,0,2019-01
886434,2019-02-04,5,10,2019-02
886434,2019-02-11,5,10,2019-02
886434,2019-02-18,5,10,2019-02
886434,2019-02-25,3,0,2019-02
886434,2019-03-04,3,0,2019-03
886434,2019-03-11,3,0,2019-03
886434,2019-03-18,1,0,2019-03
886434,2019-03-25,1,0,2019-03
886434,2019-04-22,3,0,2019-04
886434,2019-04-29,1,0,2019-04
886514,2018-12-31,6,10,2018-12
886514,2019-01-07,3,0,2019-01
886514,2019-01-14,6,10,2019-01
886514,2019-01-21,4,0,2019-01
886514,2019-01-28,3,0,2019-01
886514,2019-02-04,7,10,2019-02
886514,2019-02-11,7,10,2019-02
886514,2019-02-18,6,10,2019-02
886514,2019-02-25,6,10,2019-02
886514,2019-03-04,6,10,2019-03
886514,2019-03-11,5,10,2019-03
886514,2019-04-01,5,10,2019-04
886514,2019-04-08,6,10,2019-04
886514,2019-04-15,7,10,2019-04
886514,2019-04-22,7,10,2019-04
886514,2019-04-29,1,0,2019-04
886768,2018-12-31,2,0,2018-12
886768,2019-01-07,5,10,2019-01
886768,2019-01-14,6,10,2019-01
886768,2019-01-21,4,0,2019-01
886768,2019-01-28,5,10,2019-01
886768,2019-02-04,5,10,2019-02
886768,2019-02-11,6,10,2019-02
886768,2019-02-18,6,10,2019-02
886768,2019-02-25,3,0,2019-02
886768,2019-03-04,1,0,2019-03
886768,2019-04-22,2,0,2019-04
886768,2019-04-29,1,0,2019-04
887348,2019-01-14,3,0,2019-01
887348,2019-02-25,3,0,2019-02
887348,2019-03-04,2,0,2019-03
887348,2019-03-11,1,0,2019-03
887348,2019-03-18,4,0,2019-03
887348,2019-03-25,2,0,2019-03
887348,2019-04-01,3,0,2019-04
887348,2019-04-08,2,0,2019-04
887348,2019-04-22,1,0,2019-04
887501,2018-12-31,1,0,2018-12
887501,2019-01-14,1,0,2019-01
887501,2019-01-21,6,10,2019-01
887501,2019-01-28,6,10,2019-01
887501,2019-02-04,1,0,2019-02
887501,2019-02-11,3,0,2019-02
887501,2019-02-18,6,10,2019-02
887501,2019-02-25,6,10,2019-02
887501,2019-03-04,6,10,2019-03
887501,2019-03-11,7,10,2019-03
887501,2019-03-18,6,10,2019-03
887501,2019-03-25,5,10,2019-03
887501,2019-04-01,7,10,2019-04
887501,2019-04-08,7,10,2019-04
887501,2019-04-15,7,10,2019-04
887501,2019-04-22,7,10,2019-04
887501,2019-04-29,1,0,2019-04
887529,2019-04-15,5,10,2019-04
887529,2019-04-22,6,10,2019-04
887529,2019-04-29,2,0,2019-04
887758,2019-01-14,5,10,2019-01
887758,2019-01-21,4,0,2019-01
887758,2019-01-28,1,0,2019-01
892065,2019-01-07,5,10,2019-01
892065,2019-01-14,5,10,2019-01
892065,2019-01-21,4,0,2019-01
892065,2019-01-28,5,10,2019-01
892065,2019-02-04,3,0,2019-02
892065,2019-02-11,5,10,2019-02
892065,2019-02-18,6,10,2019-02
892065,2019-02-25,2,0,2019-02
892065,2019-03-04,5,10,2019-03
892065,2019-03-11,5,10,2019-03
892065,2019-03-18,2,0,2019-03
892065,2019-03-25,5,10,2019-03
892065,2019-04-01,4,0,2019-04
892065,2019-04-08,5,10,2019-04
892065,2019-04-15,5,10,2019-04
892065,2019-04-22,5,10,2019-04
892065,2019-04-29,2,0,2019-04
892220,2018-12-31,6,10,2018-12
892220,2019-01-07,7,10,2019-01
892220,2019-01-14,7,10,2019-01
892220,2019-01-21,4,0,2019-01
892425,2019-01-14,3,0,2019-01
892425,2019-01-21,4,0,2019-01
892425,2019-01-28,5,10,2019-01
892425,2019-02-04,7,10,2019-02
892425,2019-02-11,7,10,2019-02
892425,2019-02-18,6,10,2019-02
892425,2019-02-25,3,0,2019-02
892425,2019-03-04,7,10,2019-03
892425,2019-03-11,6,10,2019-03
892425,2019-03-18,6,10,2019-03
892425,2019-03-25,4,0,2019-03
892425,2019-04-01,6,10,2019-04
892425,2019-04-08,7,10,2019-04
892425,2019-04-15,7,10,2019-04
892425,2019-04-22,6,10,2019-04
892425,2019-04-29,2,0,2019-04
892597,2019-04-29,1,0,2019-04
892694,2019-01-14,6,10,2019-01
892694,2019-01-21,6,10,2019-01
892694,2019-02-11,6,10,2019-02
892694,2019-02-18,7,10,2019-02
892694,2019-02-25,6,10,2019-02
892694,2019-03-04,6,10,2019-03
892694,2019-03-11,6,10,2019-03
892694,2019-03-18,5,10,2019-03
892694,2019-03-25,4,0,2019-03
892694,2019-04-01,5,10,2019-04
892694,2019-04-08,1,0,2019-04
892694,2019-04-15,6,10,2019-04
892694,2019-04-22,6,10,2019-04
892694,2019-04-29,1,0,2019-04
893235,2019-01-14,2,0,2019-01
893235,2019-02-04,2,0,2019-02
893235,2019-03-11,4,0,2019-03
893235,2019-03-18,3,0,2019-03
893235,2019-03-25,7,10,2019-03
893235,2019-04-01,2,0,2019-04
893483,2019-02-04,4,0,2019-02
893483,2019-02-11,7,10,2019-02
893483,2019-02-18,7,10,2019-02
893483,2019-02-25,3,0,2019-02
893483,2019-03-04,6,10,2019-03
893483,2019-03-11,7,10,2019-03
893483,2019-03-18,1,0,2019-03
893483,2019-03-25,7,10,2019-03
893483,2019-04-01,7,10,2019-04
893483,2019-04-08,3,0,2019-04
893483,2019-04-15,3,0,2019-04
893483,2019-04-22,7,10,2019-04
893483,2019-04-29,1,0,2019-04
893635,2019-01-07,3,0,2019-01
893635,2019-01-14,6,10,2019-01
893635,2019-01-21,5,10,2019-01
893635,2019-01-28,1,0,2019-01
893635,2019-02-18,6,10,2019-02
893635,2019-02-25,6,10,2019-02
893635,2019-03-04,4,0,2019-03
893635,2019-03-11,7,10,2019-03
893635,2019-03-18,6,10,2019-03
893635,2019-03-25,7,10,2019-03
893635,2019-04-01,7,10,2019-04
893635,2019-04-08,7,10,2019-04
893635,2019-04-15,1,0,2019-04
898469,2018-12-31,4,0,2018-12
898469,2019-01-07,7,10,2019-01
898469,2019-01-14,5,10,2019-01
898469,2019-01-21,5,10,2019-01
898469,2019-01-28,5,10,2019-01
898469,2019-02-04,5,10,2019-02
898469,2019-02-11,3,0,2019-02
898469,2019-02-25,7,10,2019-02
898469,2019-03-04,3,0,2019-03
898469,2019-03-11,6,10,2019-03
898469,2019-03-18,3,0,2019-03
898469,2019-04-01,2,0,2019-04
898469,2019-04-08,5,10,2019-04
898469,2019-04-15,6,10,2019-04
898469,2019-04-22,6,10,2019-04
898548,2019-01-07,5,10,2019-01
898548,2019-01-14,7,10,2019-01
898548,2019-01-21,6,10,2019-01
898548,2019-01-28,6,10,2019-01
898548,2019-02-04,4,0,2019-02
898548,2019-02-11,6,10,2019-02
898548,2019-02-18,6,10,2019-02
898548,2019-02-25,2,0,2019-02
898548,2019-04-08,4,0,2019-04
898548,2019-04-15,6,10,2019-04
898548,2019-04-22,3,0,2019-04
898548,2019-04-29,2,0,2019-04
898740,2018-12-31,5,10,2018-12
898740,2019-01-07,7,10,2019-01
898740,2019-01-14,7,10,2019-01
898740,2019-01-21,7,10,2019-01
898740,2019-01-28,7,10,2019-01
898740,2019-02-04,7,10,2019-02
898740,2019-02-11,7,10,2019-02
898740,2019-02-18,4,0,2019-02
898740,2019-02-25,6,10,2019-02
898740,2019-03-04,7,10,2019-03
898740,2019-03-11,7,10,2019-03
898740,2019-03-18,7,10,2019-03
898740,2019-03-25,6,10,2019-03
898740,2019-04-01,6,10,2019-04
898740,2019-04-08,1,0,2019-04
898740,2019-04-15,5,10,2019-04
898740,2019-04-22,7,10,2019-04
898740,2019-04-29,2,0,2019-04
899344,2018-12-31,3,0,2018-12
899344,2019-01-14,2,0,2019-01
899344,2019-01-21,3,0,2019-01
899394,2019-01-07,5,10,2019-01
899394,2019-01-14,6,10,2019-01
899394,2019-01-21,5,10,2019-01
899457,2018-12-31,2,0,2018-12
899457,2019-01-07,5,10,2019-01
899457,2019-01-14,4,0,2019-01
899457,2019-01-21,1,0,2019-01
899457,2019-02-11,4,0,2019-02
899457,2019-02-18,4,0,2019-02
899457,2019-02-25,4,0,2019-02
899457,2019-03-04,6,10,2019-03
899457,2019-03-11,7,10,2019-03
899457,2019-03-18,4,0,2019-03
899457,2019-03-25,6,10,2019-03
899457,2019-04-01,2,0,2019-04
899457,2019-04-15,4,0,2019-04
899457,2019-04-22,5,10,2019-04
899457,2019-04-29,2,0,2019-04
899460,2019-04-29,2,0,2019-04
900234,2018-12-31,2,0,2018-12
900234,2019-01-07,5,10,2019-01
900234,2019-01-14,4,0,2019-01
900234,2019-01-21,5,10,2019-01
900234,2019-01-28,5,10,2019-01
900234,2019-02-04,6,10,2019-02
900234,2019-02-11,5,10,2019-02
900234,2019-02-18,1,0,2019-02
900343,2018-12-31,6,10,2018-12
900343,2019-01-07,3,0,2019-01
900491,2018-12-31,2,0,2018-12
900491,2019-01-07,1,0,2019-01
900491,2019-03-11,3,0,2019-03
900491,2019-03-18,5,10,2019-03
900491,2019-03-25,6,10,2019-03
900491,2019-04-01,5,10,2019-04
900491,2019-04-08,7,10,2019-04
900491,2019-04-15,2,0,2019-04
900491,2019-04-22,5,10,2019-04
900491,2019-04-29,1,0,2019-04
901177,2019-01-07,5,10,2019-01
901177,2019-01-14,6,10,2019-01
901177,2019-01-21,4,0,2019-01
901177,2019-01-28,6,10,2019-01
901177,2019-02-04,5,10,2019-02
901177,2019-02-11,4,0,2019-02
901177,2019-02-18,6,10,2019-02
901177,2019-02-25,4,0,2019-02
901177,2019-03-04,5,10,2019-03
901177,2019-03-11,6,10,2019-03
901177,2019-03-25,4,0,2019-03
901177,2019-04-01,5,10,2019-04
905632,2019-01-21,3,0,2019-01
905632,2019-01-28,6,10,2019-01
905632,2019-02-04,7,10,2019-02
905632,2019-02-11,5,10,2019-02
905632,2019-02-18,7,10,2019-02
905632,2019-02-25,6,10,2019-02
905632,2019-03-04,5,10,2019-03
905632,2019-03-11,7,10,2019-03
905632,2019-03-18,3,0,2019-03
905905,2019-01-14,2,0,2019-01
905905,2019-01-21,2,0,2019-01
905905,2019-01-28,5,10,2019-01
905905,2019-02-04,5,10,2019-02
905905,2019-02-11,2,0,2019-02
905905,2019-02-18,4,0,2019-02
905905,2019-02-25,2,0,2019-02
905905,2019-03-04,5,10,2019-03
905905,2019-03-11,4,0,2019-03
906444,2018-12-31,5,10,2018-12
906444,2019-01-07,2,0,2019-01
906444,2019-01-14,7,10,2019-01
906444,2019-01-21,1,0,2019-01
906444,2019-01-28,4,0,2019-01
906444,2019-02-04,4,0,2019-02
906895,2018-12-31,5,10,2018-12
906895,2019-01-07,7,10,2019-01
906895,2019-01-14,6,10,2019-01
906895,2019-01-21,6,10,2019-01
906895,2019-01-28,7,10,2019-01
906895,2019-02-04,7,10,2019-02
906895,2019-02-11,7,10,2019-02
906895,2019-02-18,4,0,2019-02
906895,2019-02-25,6,10,2019-02
906895,2019-03-04,1,0,2019-03
906895,2019-03-11,5,10,2019-03
906895,2019-03-18,4,0,2019-03
906895,2019-03-25,7,10,2019-03
906895,2019-04-01,5,10,2019-04
906895,2019-04-08,1,0,2019-04
906895,2019-04-15,2,0,2019-04
913774,2019-01-07,4,0,2019-01
913774,2019-01-14,5,10,2019-01
913774,2019-01-28,5,10,2019-01
913774,2019-02-04,7,10,2019-02
913774,2019-02-11,5,10,2019-02
913774,2019-04-01,1,0,2019-04
914142,2019-01-28,2,0,2019-01
914314,2018-12-31,4,0,2018-12
914314,2019-01-07,4,0,2019-01
914314,2019-01-14,7,10,2019-01
914314,2019-01-21,6,10,2019-01
914314,2019-01-28,7,10,2019-01
914314,2019-02-04,6,10,2019-02
914314,2019-02-11,7,10,2019-02
914314,2019-02-18,7,10,2019-02
914314,2019-02-25,7,10,2019-02
914314,2019-03-04,6,10,2019-03
914314,2019-03-11,6,10,2019-03
914314,2019-03-18,5,10,2019-03
914314,2019-03-25,6,10,2019-03
914314,2019-04-01,7,10,2019-04
914314,2019-04-08,1,0,2019-04
914408,2019-01-21,3,0,2019-01
914408,2019-01-28,4,0,2019-01
914408,2019-02-04,6,10,2019-02
914408,2019-02-11,4,0,2019-02
914408,2019-02-25,4,0,2019-02
914408,2019-03-04,5,10,2019-03
914408,2019-03-11,5,10,2019-03
914408,2019-03-18,6,10,2019-03
914408,2019-03-25,5,10,2019-03
914408,2019-04-01,4,0,2019-04
914408,2019-04-08,5,10,2019-04
914408,2019-04-15,3,0,2019-04
914408,2019-04-22,3,0,2019-04
914408,2019-04-29,2,0,2019-04
914550,2019-01-07,2,0,2019-01
914550,2019-01-14,5,10,2019-01
914550,2019-01-21,6,10,2019-01
914550,2019-01-28,6,10,2019-01
914550,2019-02-04,7,10,2019-02
914550,2019-02-11,6,10,2019-02
914550,2019-02-18,7,10,2019-02
914550,2019-02-25,6,10,2019-02
914550,2019-03-04,5,10,2019-03
914550,2019-03-11,7,10,2019-03
914550,2019-03-18,5,10,2019-03
914550,2019-03-25,7,10,2019-03
914550,2019-04-01,7,10,2019-04
914550,2019-04-08,6,10,2019-04
914550,2019-04-15,1,0,2019-04
927494,2019-01-28,1,0,2019-01
927494,2019-03-11,2,0,2019-03
927494,2019-04-08,2,0,2019-04
927494,2019-04-15,2,0,2019-04
927494,2019-04-22,6,10,2019-04
927494,2019-04-29,2,0,2019-04
927990,2018-12-31,5,10,2018-12
927990,2019-01-07,5,10,2019-01
927990,2019-01-14,7,10,2019-01
927990,2019-01-21,6,10,2019-01
927990,2019-01-28,7,10,2019-01
927990,2019-02-04,7,10,2019-02
927990,2019-02-11,5,10,2019-02
927990,2019-02-18,1,0,2019-02
927990,2019-02-25,7,10,2019-02
927990,2019-03-04,7,10,2019-03
927990,2019-03-11,7,10,2019-03
927990,2019-03-18,5,10,2019-03
927990,2019-03-25,1,0,2019-03
929450,2019-01-21,1,0,2019-01
934397,2019-02-25,2,0,2019-02
934397,2019-03-04,4,0,2019-03
934397,2019-03-11,6,10,2019-03
934397,2019-03-18,1,0,2019-03
934448,2018-12-31,6,10,2018-12
934448,2019-01-07,7,10,2019-01
934448,2019-01-14,7,10,2019-01
934448,2019-01-21,5,10,2019-01
934448,2019-01-28,7,10,2019-01
934448,2019-02-04,7,10,2019-02
934448,2019-02-11,7,10,2019-02
934448,2019-02-18,7,10,2019-02
934448,2019-02-25,7,10,2019-02
934448,2019-03-04,7,10,2019-03
934448,2019-03-11,7,10,2019-03
934448,2019-03-18,6,10,2019-03
934448,2019-03-25,1,0,2019-03
934448,2019-04-01,3,0,2019-04
934448,2019-04-15,2,0,2019-04
934448,2019-04-22,7,10,2019-04
934448,2019-04-29,2,0,2019-04
934495,2019-03-04,4,0,2019-03
934495,2019-03-11,4,0,2019-03
934495,2019-03-18,5,10,2019-03
934495,2019-03-25,3,0,2019-03
934495,2019-04-01,6,10,2019-04
